TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer,Amount_Cleaned,LatePayment_Cleaned,TotalFees,Fraud_Suspicion_Score,Is_High_Risk,LatePayment_Flag,Risk_Status,Risk_Level,Year,Month,MonthName,Quarter,YearMonth,DateKey,Income_Group,CreditScore_Group,IF_Anomaly_Flag,IF_Anomaly_Score,LOF_Anomaly_Flag,LOF_Anomaly_Score,Anomaly_Count,Early_Warning_Score,Early_Warning_Level
71,5887,2023-12-09,Deposit,11309.65665474746,Mortgage,Platinum,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,444,5453.38,Middle Income Segment,Mid-tier Savings Booster,11309.65665474746,0.0,0.0,40,0,0,Normal,Medium,2023,12,Dec,Q4,2023-12,20231209,Middle Income,Low,0,-0.055260162268901514,0,0.9969706299935597,0,1,Low
72,5859,2023-01-24,Transfer,8615.672956341305,Credit Card,Business,Seville,37.3891,-5.9845,ATM,EUR,44.64,0.0,0.0,770,1835.64,Low Income Segment,Financial Literacy Program Access,8615.672956341305,0.0,44.64,0,0,0,Normal,Normal,2023,1,Jan,Q1,2023-01,20230124,Low Income,Good,1,0.0010564176813833148,0,1.0082092213203038,1,1,Low
73,7331,2024-03-29,Transfer,13089.71897175939,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0.0,0.0,0.0,783,3936.14,Middle Income Segment,Mid-tier Savings Booster,13089.71897175939,0.0,0.0,0,0,0,Normal,Normal,2024,3,Mar,Q1,2024-03,20240329,Middle Income,Good,0,-0.05057483015798342,0,1.0037097011322649,0,0,Low
74,9571,2024-08-26,Card Payment,3864.744055413235,Credit Card,Student,Seville,37.3891,-5.9845,Branch,EUR,48.22,0.0,0.0,643,5948.17,Middle Income Segment,Gold Card with Travel Benefits,3864.744055413235,0.0,48.22,0,0,0,Normal,Normal,2024,8,Aug,Q3,2024-08,20240826,Middle Income,Medium,0,-0.03256054799433805,0,1.016100266617359,0,0,Low
75,9684,2023-05-02,Withdrawal,11778.27789178643,Loan,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0.0,97.73,0.0,736,8247.87,High Income Segment,Premium Investment Services,11778.27789178643,0.0,97.73,20,0,0,Normal,Low,2023,5,May,Q2,2023-05,20230502,High Income,Good,1,0.0019021174523207174,0,1.0168870673226544,1,1,Low
76,8208,2024-04-24,Withdrawal,3261.470132321786,Savings Account,Business,Bilbao,43.263,-2.935,Online,EUR,0.0,0.0,0.0,444,3618.49,Middle Income Segment,Mid-tier Savings Booster,3261.470132321786,0.0,0.0,20,0,0,Normal,Low,2024,4,Apr,Q2,2024-04,20240424,Middle Income,Low,0,-0.06761041637463816,0,0.9921275422581104,0,0,Low
77,6276,2024-04-07,Loan Payment,12684.05405192339,Mortgage,Platinum,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,59.06,510,1871.71,Low Income Segment,Financial Literacy Program Access,12684.05405192339,59.06,0.0,20,0,1,Normal,Low,2024,4,Apr,Q2,2024-04,20240407,Low Income,Low,0,-0.012128937900463765,1,1.1081365839234385,1,2,Medium
78,3062,2023-03-21,Withdrawal,4620.69743069399,Savings Account,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,661,3752.08,Middle Income Segment,Mid-tier Savings Booster,4620.69743069399,0.0,0.0,0,0,0,Normal,Normal,2023,3,Mar,Q1,2023-03,20230321,Middle Income,Medium,0,-0.07310331510633311,0,1.0068465479847033,0,0,Low
79,1064,2023-03-27,Card Payment,1169.032444550745,Savings Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,543,7236.44,High Income Segment,Premium Investment Services,1169.032444550745,0.0,0.0,0,0,0,Normal,Normal,2023,3,Mar,Q1,2023-03,20230327,High Income,Low,0,-0.05876823332185371,0,0.992274857537401,0,0,Low
80,9006,2024-12-23,Card Payment,6204.46601038554,Loan,Student,Madrid,40.4168,-3.7038,Branch,EUR,0.0,98.42,0.0,488,6425.02,Middle Income Segment,Personal Loan Cashback Offer,6204.46601038554,0.0,98.42,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241223,Middle Income,Low,0,-0.02171009487311737,0,1.0072058417582361,0,0,Low
81,3568,2023-01-20,Transfer,8764.260516851964,Mortgage,Business,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,329,7358.47,High Income Segment,Exclusive Platinum Package,8764.260516851964,0.0,0.0,20,1,0,High Risk,High,2023,1,Jan,Q1,2023-01,20230120,High Income,Very Low,0,-0.048817974085832716,0,1.0050952764024796,0,3,Medium
82,6463,2024-01-14,Card Payment,6258.871240455062,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,635,6110.31,Middle Income Segment,Mid-tier Savings Booster,6258.871240455062,0.0,0.0,0,0,0,Normal,Normal,2024,1,Jan,Q1,2024-01,20240114,Middle Income,Medium,0,-0.07785602895310462,0,0.992350432521231,0,0,Low
83,3027,2024-05-18,Loan Payment,4988.477636862484,Loan,Standard,Zaragoza,41.6488,-0.8891,Online,USD,0.0,85.74,73.01,818,8831.07,High Income Segment,Premium Investment Services,4988.477636862484,73.01,85.74,0,0,1,Normal,Normal,2024,5,May,Q2,2024-05,20240518,High Income,Good,1,0.020816898878345813,1,1.0791359481902598,2,3,Medium
84,3695,2023-09-09,Transfer,1053.673504494913,Savings Account,Business,Bilbao,43.263,-2.935,Mobile,EUR,0.0,0.0,0.0,560,7952.06,High Income Segment,Premium Investment Services,1053.673504494913,0.0,0.0,0,0,0,Normal,Normal,2023,9,Sep,Q3,2023-09,20230909,High Income,Medium,0,-0.06104558184241943,0,0.9858334503162364,0,0,Low
85,6258,2025-03-15,Deposit,11077.94817137239,Mortgage,Standard,Valencia,39.4699,-0.3763,Branch,USD,0.0,0.0,0.0,660,8832.24,High Income Segment,Exclusive Platinum Package,11077.94817137239,0.0,0.0,0,0,0,Normal,Normal,2025,3,Mar,Q1,2025-03,20250315,High Income,Medium,0,-0.03485068031729166,0,0.9965948053828293,0,0,Low
86,6618,2023-09-12,Deposit,7359.72573875062,Loan,Business,Bilbao,43.263,-2.935,ATM,EUR,0.0,95.35,0.0,575,6098.89,Middle Income Segment,Personal Loan Cashback Offer,7359.72573875062,0.0,95.35,0,0,0,Normal,Normal,2023,9,Sep,Q3,2023-09,20230912,Middle Income,Medium,0,-0.024525946130878218,0,1.0175842634910908,0,0,Low
87,7736,2024-08-25,Withdrawal,11154.91219353327,Loan,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0.0,41.33,0.0,809,2952.17,Low Income Segment,Financial Literacy Program Access,11154.91219353327,0.0,41.33,0,0,0,Normal,Normal,2024,8,Aug,Q3,2024-08,20240825,Low Income,Good,1,0.005855913422847969,0,1.038744317468314,1,1,Low
88,1391,2023-10-26,Loan Payment,5110.551794044909,Checking Account,Gold,Bilbao,43.263,-2.935,Branch,USD,0.0,0.0,124.59,472,3676.52,Middle Income Segment,Mid-tier Savings Booster,5110.551794044909,124.59,0.0,0,0,1,Normal,Normal,2023,10,Oct,Q4,2023-10,20231026,Middle Income,Low,0,-0.04215326753979254,0,0.9945993028932041,0,1,Low
89,6892,2023-01-06,Card Payment,174.2047693004326,Credit Card,Student,Murcia,37.9847,-1.1287,Branch,EUR,6.25,0.0,0.0,454,9949.31,High Income Segment,Exclusive Platinum Package,174.2047693004326,0.0,6.25,0,0,0,Normal,Normal,2023,1,Jan,Q1,2023-01,20230106,High Income,Low,0,-0.03438704279277305,1,1.1126392552175155,1,1,Low
90,4561,2025-03-25,Fee,14403.51843942041,Mortgage,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,570,5640.03,Middle Income Segment,Mid-tier Savings Booster,14201.545555247121,0.0,0.0,50,0,0,Normal,Medium,2025,3,Mar,Q1,2025-03,20250325,Middle Income,Medium,0,-0.05674457609490424,0,1.0176688606258177,0,1,Low
91,7184,2023-06-05,Deposit,8843.36413322636,Mortgage,Gold,Seville,37.3891,-5.9845,ATM,EUR,0.0,0.0,0.0,529,2879.46,Low Income Segment,Financial Literacy Program Access,8843.36413322636,0.0,0.0,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230605,Low Income,Low,0,-0.049167747621450875,0,0.9980294459108308,0,0,Low
92,4099,2023-11-10,Card Payment,8884.532581529706,Mortgage,Platinum,Murcia,37.9847,-1.1287,Online,USD,0.0,0.0,0.0,364,3740.15,Middle Income Segment,Mid-tier Savings Booster,8884.532581529706,0.0,0.0,20,1,0,High Risk,High,2023,11,Nov,Q4,2023-11,20231110,Middle Income,Very Low,0,-0.05276373239733756,0,0.9943504099319721,0,3,Medium
93,7278,2025-03-29,Deposit,13549.26196219433,Mortgage,Standard,Barcelona,41.3874,2.1686,Online,USD,0.0,0.0,0.0,839,2850.57,Low Income Segment,Financial Literacy Program Access,13549.26196219433,0.0,0.0,20,0,0,Normal,Low,2025,3,Mar,Q1,2025-03,20250329,Low Income,Good,0,-0.009038421065509117,1,1.0699422745865714,1,1,Low
94,9392,2024-03-12,Deposit,6496.194638238955,Credit Card,Student,Valencia,39.4699,-0.3763,Mobile,EUR,44.32,0.0,0.0,545,9661.93,High Income Segment,Exclusive Platinum Package,6496.194638238955,0.0,44.32,0,0,0,Normal,Normal,2024,3,Mar,Q1,2024-03,20240312,High Income,Low,0,-0.02015325755646169,0,0.9883585875580189,0,0,Low
95,4104,2023-09-13,Deposit,5957.913422591237,Loan,Gold,Bilbao,43.263,-2.935,Online,USD,0.0,65.65,0.0,755,5414.57,Middle Income Segment,Personal Loan Cashback Offer,5957.913422591237,0.0,65.65,0,0,0,Normal,Normal,2023,9,Sep,Q3,2023-09,20230913,Middle Income,Good,0,-0.032419302572344266,0,0.9984443496726245,0,0,Low
96,8215,2024-07-23,Withdrawal,1343.182043733301,Loan,Standard,Valencia,39.4699,-0.3763,Online,EUR,0.0,91.45,0.0,326,5306.45,Middle Income Segment,Personal Loan Cashback Offer,1343.182043733301,0.0,91.45,20,1,0,High Risk,High,2024,7,Jul,Q3,2024-07,20240723,Middle Income,Very Low,1,0.0006254857725042084,0,1.0382592824242534,1,4,High
97,3454,2024-01-19,Loan Payment,9411.9188431971,Credit Card,Student,Barcelona,41.3874,2.1686,Online,EUR,23.11,0.0,1.07,629,5163.5,Middle Income Segment,Gold Card with Travel Benefits,9411.9188431971,1.07,23.11,0,0,1,Normal,Normal,2024,1,Jan,Q1,2024-01,20240119,Middle Income,Medium,0,-0.050704594502849476,0,1.0488255492323022,0,1,Low
98,9996,2024-03-02,Deposit,985.9744394499596,Loan,Platinum,Seville,37.3891,-5.9845,Online,USD,0.0,97.39,0.0,424,7744.14,High Income Segment,Premium Investment Services,985.9744394499596,0.0,97.39,20,0,0,Normal,Low,2024,3,Mar,Q1,2024-03,20240302,High Income,Low,1,0.008265236994306369,0,1.0457852398029932,1,1,Low
99,3731,2024-10-07,Card Payment,1673.862322606049,Credit Card,Student,Madrid,40.4168,-3.7038,ATM,EUR,5.38,0.0,0.0,797,2442.28,Low Income Segment,Financial Literacy Program Access,1673.862322606049,0.0,5.38,0,0,0,Normal,Normal,2024,10,Oct,Q4,2024-10,20241007,Low Income,Good,0,-0.025620671635342762,0,1.0443972404154838,0,0,Low
100,9154,2023-09-12,Card Payment,8017.889437206215,Credit Card,Business,Bilbao,43.263,-2.935,Online,EUR,21.5,0.0,0.0,407,2025.61,Low Income Segment,Financial Literacy Program Access,8017.889437206215,0.0,21.5,20,0,0,Normal,Low,2023,9,Sep,Q3,2023-09,20230912,Low Income,Low,0,-0.010332448679112649,0,0.9991959728069495,0,0,Low
101,6056,2024-06-23,Withdrawal,6095.400293953795,Loan,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0.0,29.84,0.0,447,2550.53,Low Income Segment,Financial Literacy Program Access,6095.400293953795,0.0,29.84,20,0,0,Normal,Low,2024,6,Jun,Q2,2024-06,20240623,Low Income,Low,0,-0.012531127855615276,0,1.0098609785263484,0,0,Low
102,9110,2023-04-01,Loan Payment,2223.654275473728,Loan,Gold,Murcia,37.9847,-1.1287,Online,EUR,0.0,78.06,158.43,353,4587.56,Middle Income Segment,Personal Loan Cashback Offer,2223.654275473728,158.43,78.06,20,1,1,High Risk,High,2023,4,Apr,Q2,2023-04,20230401,Middle Income,Very Low,1,0.01328336758920512,0,1.0292496902496377,1,5,High
103,4840,2024-02-09,Loan Payment,2806.01725984452,Credit Card,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,11.45,0.0,115.8,632,6515.67,Middle Income Segment,Gold Card with Travel Benefits,2806.01725984452,115.8,11.45,0,0,1,Normal,Normal,2024,2,Feb,Q1,2024-02,20240209,Middle Income,Medium,0,-0.031822003936673005,0,1.0220848391866522,0,1,Low
104,2028,2025-01-28,Fee,7751.273231839055,Checking Account,Standard,Seville,37.3891,-5.9845,Online,EUR,0.0,0.0,0.0,568,8404.27,High Income Segment,Premium Investment Services,7751.273231839055,0.0,0.0,0,0,0,Normal,Normal,2025,1,Jan,Q1,2025-01,20250128,High Income,Medium,0,-0.05305434978115747,0,0.9920335326372115,0,0,Low
105,8385,2023-12-02,Transfer,2915.203765748698,Savings Account,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0.0,0.0,0.0,425,3015.96,Middle Income Segment,Mid-tier Savings Booster,2915.203765748698,0.0,0.0,20,0,0,Normal,Low,2023,12,Dec,Q4,2023-12,20231202,Middle Income,Low,0,-0.06134569408894941,0,1.0139167408773067,0,0,Low
106,1502,2024-05-16,Deposit,5992.922160327472,Mortgage,Business,Madrid,40.4168,-3.7038,Branch,EUR,0.0,0.0,0.0,846,7179.39,High Income Segment,Exclusive Platinum Package,5992.922160327472,0.0,0.0,0,0,0,Normal,Normal,2024,5,May,Q2,2024-05,20240516,High Income,Good,0,-0.032917872669770865,0,1.0181788245920869,0,0,Low
107,7910,2024-08-12,Withdrawal,8571.7451843633,Credit Card,Platinum,Seville,37.3891,-5.9845,ATM,EUR,11.28,0.0,0.0,713,5022.64,Middle Income Segment,Gold Card with Travel Benefits,8571.7451843633,0.0,11.28,0,0,0,Normal,Normal,2024,8,Aug,Q3,2024-08,20240812,Middle Income,Good,0,-0.05248242632821665,0,1.013113430777465,0,0,Low
108,7938,2024-08-28,Loan Payment,5962.569575102838,Loan,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0.0,84.77,50.65,480,8514.54,High Income Segment,Premium Investment Services,5962.569575102838,50.65,84.77,0,0,1,Normal,Normal,2024,8,Aug,Q3,2024-08,20240828,High Income,Low,0,-0.0055527843832869905,1,1.0777203104047774,1,2,Medium
109,5488,2023-11-05,Fee,3018.779873085565,Credit Card,Business,Seville,37.3891,-5.9845,Online,EUR,40.07,0.0,0.0,576,2071.52,Low Income Segment,Financial Literacy Program Access,3018.779873085565,0.0,40.07,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231105,Low Income,Medium,0,-0.02328330371092102,0,0.992930820112558,0,0,Low
110,1206,2024-02-12,Transfer,2049.427256692962,Loan,Gold,Seville,37.3891,-5.9845,Branch,EUR,0.0,65.53,0.0,660,8679.8,High Income Segment,Premium Investment Services,2049.427256692962,0.0,65.53,0,0,0,Normal,Normal,2024,2,Feb,Q1,2024-02,20240212,High Income,Medium,0,-0.025352237692992552,0,1.0003301156954278,0,0,Low
111,6134,2024-12-17,Loan Payment,7284.370961104136,Credit Card,Business,Bilbao,43.263,-2.935,Branch,EUR,25.16,0.0,174.11,722,1124.06,Low Income Segment,Financial Literacy Program Access,7284.370961104136,174.11,25.16,0,0,1,Normal,Normal,2024,12,Dec,Q4,2024-12,20241217,Low Income,Good,1,0.027510514232922167,0,1.0388768657162146,1,2,Medium
112,6977,2025-02-08,Loan Payment,7407.963478770808,Loan,Student,Bilbao,43.263,-2.935,Mobile,EUR,0.0,19.68,93.13,432,2928.71,Low Income Segment,Financial Literacy Program Access,7407.963478770808,93.13,19.68,20,0,1,Normal,Low,2025,2,Feb,Q1,2025-02,20250208,Low Income,Low,0,-0.008845330409550045,0,1.0327208248520567,0,1,Low
113,8721,2024-08-18,Deposit,727.248188313891,Checking Account,Gold,Zaragoza,41.6488,-0.8891,Online,EUR,0.0,0.0,0.0,450,6983.29,Middle Income Segment,Mid-tier Savings Booster,727.248188313891,0.0,0.0,0,0,0,Normal,Normal,2024,8,Aug,Q3,2024-08,20240818,Middle Income,Low,0,-0.05888170607215465,0,1.0287079682059623,0,0,Low
114,8035,2023-06-15,Transfer,2953.172903626719,Savings Account,Student,Madrid,40.4168,-3.7038,Online,EUR,0.0,0.0,0.0,833,4794.28,Middle Income Segment,Mid-tier Savings Booster,2953.172903626719,0.0,0.0,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230615,Middle Income,Good,0,-0.049614341025686015,0,1.0341912339945156,0,0,Low
115,2484,2024-03-02,Transfer,1990.238245965489,Loan,Business,Bilbao,43.263,-2.935,Online,USD,0.0,92.5,0.0,596,8697.73,High Income Segment,Premium Investment Services,1990.238245965489,0.0,92.5,0,0,0,Normal,Normal,2024,3,Mar,Q1,2024-03,20240302,High Income,Medium,0,-0.00939797950417176,0,1.003261403998474,0,0,Low
116,8858,2024-12-01,Withdrawal,7655.499366289621,Checking Account,Student,Barcelona,41.3874,2.1686,Branch,EUR,0.0,0.0,0.0,815,7309.18,High Income Segment,Premium Investment Services,7655.499366289621,0.0,0.0,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241201,High Income,Good,0,-0.035529248962953064,0,1.0156118243574443,0,0,Low
117,1863,2024-02-21,Fee,1299.136099736297,Savings Account,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0.0,0.0,0.0,692,2667.94,Low Income Segment,No-Fee Basic Account,1299.136099736297,0.0,0.0,0,0,0,Normal,Normal,2024,2,Feb,Q1,2024-02,20240221,Low Income,Medium,0,-0.04483074877866611,0,1.005596687795359,0,0,Low
118,3790,2025-04-11,Card Payment,8645.792311674946,Loan,Platinum,Malaga,36.7213,-4.4214,Branch,EUR,0.0,14.09,0.0,499,3312.59,Middle Income Segment,Personal Loan Cashback Offer,8645.792311674946,0.0,14.09,0,0,0,Normal,Normal,2025,4,Apr,Q2,2025-04,20250411,Middle Income,Low,0,-0.06026962961516091,0,1.0102876514182697,0,0,Low
119,8408,2024-05-17,Withdrawal,9780.136305965982,Mortgage,Business,Madrid,40.4168,-3.7038,ATM,EUR,0.0,0.0,0.0,392,1029.97,Low Income Segment,Financial Literacy Program Access,9780.136305965982,0.0,0.0,20,1,0,High Risk,High,2024,5,May,Q2,2024-05,20240517,Low Income,Very Low,0,-0.026122134441374123,0,1.0112928647408344,0,3,Medium
120,9755,2024-05-16,Fee,6765.32682393808,Credit Card,Student,Murcia,37.9847,-1.1287,ATM,EUR,6.49,0.0,0.0,830,1922.64,Low Income Segment,Financial Literacy Program Access,6765.32682393808,0.0,6.49,0,0,0,Normal,Normal,2024,5,May,Q2,2024-05,20240516,Low Income,Good,0,-0.02242885696518848,0,1.038829726477809,0,0,Low
121,6116,2024-06-20,Withdrawal,4211.480993477863,Credit Card,Business,Murcia,37.9847,-1.1287,Branch,EUR,44.83,0.0,0.0,788,8374.37,High Income Segment,Exclusive Platinum Package,4211.480993477863,0.0,44.83,0,0,0,Normal,Normal,2024,6,Jun,Q2,2024-06,20240620,High Income,Good,0,-0.019703308994149515,0,1.0121443640494998,0,0,Low
122,7019,2023-06-25,Fee,736.1105178687623,Credit Card,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,43.19,0.0,0.0,615,1529.48,Low Income Segment,Financial Literacy Program Access,736.1105178687623,0.0,43.19,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230625,Low Income,Medium,0,-0.00820591813257121,0,1.0052129144830961,0,0,Low
123,2757,2023-06-11,Card Payment,12168.41380663181,Loan,Student,Barcelona,41.3874,2.1686,Branch,USD,0.0,31.24,0.0,624,7398.72,High Income Segment,Premium Investment Services,12168.41380663181,0.0,31.24,0,0,0,Normal,Normal,2023,6,Jun,Q2,2023-06,20230611,High Income,Medium,0,-0.03547281829788762,0,1.0045906848183168,0,0,Low
124,8574,2023-04-25,Deposit,2865.759079252792,Mortgage,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0.0,0.0,0.0,594,5564.59,Middle Income Segment,Mid-tier Savings Booster,2865.759079252792,0.0,0.0,0,0,0,Normal,Normal,2023,4,Apr,Q2,2023-04,20230425,Middle Income,Medium,0,-0.0817678088821322,0,1.0186911235693685,0,0,Low
125,7374,2024-04-21,Fee,11472.19976098748,Mortgage,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,0.0,0.0,601,5738.93,Middle Income Segment,Mid-tier Savings Booster,11472.19976098748,0.0,0.0,20,0,0,Normal,Low,2024,4,Apr,Q2,2024-04,20240421,Middle Income,Medium,0,-0.06696715666114744,0,1.0032483192045656,0,0,Low
126,7892,2023-04-12,Card Payment,2062.683789113935,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Mobile,USD,0.0,0.0,0.0,750,8599.04,High Income Segment,Exclusive Platinum Package,2062.683789113935,0.0,0.0,0,0,0,Normal,Normal,2023,4,Apr,Q2,2023-04,20230412,High Income,Good,0,-0.04590501820609083,1,1.1499967820622436,1,1,Low
127,2678,2024-12-12,Withdrawal,1406.21485470575,Savings Account,Business,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,452,7403.54,High Income Segment,Premium Investment Services,1406.21485470575,0.0,0.0,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241212,High Income,Low,0,-0.05453162778694004,0,0.997933118713283,0,0,Low
128,4242,2023-11-26,Transfer,6957.247915647818,Loan,Student,Seville,37.3891,-5.9845,Online,EUR,0.0,34.39,0.0,430,4811.89,Middle Income Segment,Personal Loan Cashback Offer,6957.247915647818,0.0,34.39,20,0,0,Normal,Low,2023,11,Nov,Q4,2023-11,20231126,Middle Income,Low,0,-0.047906209469122274,0,0.985853610610216,0,0,Low
129,5636,2023-02-03,Loan Payment,3228.769229273407,Checking Account,Student,Malaga,36.7213,-4.4214,Mobile,EUR,0.0,0.0,143.26,408,9294.06,High Income Segment,Premium Investment Services,3228.769229273407,143.26,0.0,20,0,1,Normal,Low,2023,2,Feb,Q1,2023-02,20230203,High Income,Low,0,-0.01893965060329683,0,0.9982176461855867,0,1,Low
130,2059,2023-09-11,Card Payment,4780.10096973339,Savings Account,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0.0,0.0,0.0,302,6929.65,Middle Income Segment,Mid-tier Savings Booster,4780.10096973339,0.0,0.0,20,1,0,High Risk,High,2023,9,Sep,Q3,2023-09,20230911,Middle Income,Very Low,0,-0.05277000974749363,0,1.039885500864159,0,3,Medium
131,7668,2024-03-04,Card Payment,10527.10142168236,Loan,Standard,Murcia,37.9847,-1.1287,Online,EUR,0.0,52.52,0.0,532,5830.5,Middle Income Segment,Personal Loan Cashback Offer,10527.10142168236,0.0,52.52,20,0,0,Normal,Low,2024,3,Mar,Q1,2024-03,20240304,Middle Income,Low,0,-0.03777714579915681,0,0.9974980166697126,0,0,Low
132,4157,2023-11-28,Card Payment,13735.76412195292,Mortgage,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0.0,0.0,0.0,562,9346.26,High Income Segment,Exclusive Platinum Package,13735.76412195292,0.0,0.0,0,0,0,Normal,Normal,2023,11,Nov,Q4,2023-11,20231128,High Income,Medium,0,-0.034471668733648375,0,1.0071716042407635,0,0,Low
133,6915,2023-12-13,Fee,7959.612011938613,Loan,Student,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,31.59,0.0,559,7807.33,High Income Segment,Premium Investment Services,7959.612011938613,0.0,31.59,0,0,0,Normal,Normal,2023,12,Dec,Q4,2023-12,20231213,High Income,Medium,0,-0.04340049385350908,0,0.989435620120451,0,0,Low
134,3693,2023-04-15,Fee,3273.465286608715,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0.0,0.0,0.0,847,2947.44,Low Income Segment,Financial Literacy Program Access,3273.465286608715,0.0,0.0,0,0,0,Normal,Normal,2023,4,Apr,Q2,2023-04,20230415,Low Income,Good,0,-0.03239994839194249,0,1.026967721584582,0,0,Low
135,4627,2023-08-07,Transfer,4046.96438012622,Checking Account,Platinum,Murcia,37.9847,-1.1287,ATM,EUR,0.0,0.0,0.0,596,3496.0,Middle Income Segment,Mid-tier Savings Booster,4046.96438012622,0.0,0.0,0,0,0,Normal,Normal,2023,8,Aug,Q3,2023-08,20230807,Middle Income,Medium,0,-0.06725226447110955,0,0.9863326783620652,0,0,Low
136,6450,2023-07-23,Deposit,11409.87344203964,Mortgage,Business,Zaragoza,41.6488,-0.8891,ATM,USD,0.0,0.0,0.0,344,5497.9,Middle Income Segment,Mid-tier Savings Booster,11409.87344203964,0.0,0.0,20,1,0,High Risk,High,2023,7,Jul,Q3,2023-07,20230723,Middle Income,Very Low,0,-0.0621285238304482,0,1.000971848023894,0,3,Medium
137,2663,2024-12-14,Withdrawal,327.4863082295838,Savings Account,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0.0,0.0,0.0,667,1073.62,Low Income Segment,No-Fee Basic Account,327.4863082295838,0.0,0.0,0,0,0,Normal,Normal,2024,12,Dec,Q4,2024-12,20241214,Low Income,Medium,0,-0.02199419126449631,0,0.9972688399614804,0,0,Low
138,6592,2023-04-28,Deposit,10718.51274733261,Loan,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0.0,21.33,0.0,672,9733.0,High Income Segment,Premium Investment Services,10718.51274733261,0.0,21.33,20,0,0,Normal,Low,2023,4,Apr,Q2,2023-04,20230428,High Income,Medium,0,-0.019908903936543765,0,1.0216386624086338,0,0,Low
